Id,SalePrice
1911,164972.43929243
1912,169207.9044312294
1913,132204.4588256728
1914,134254.33656364697
1915,283944.02225809975
1916,51602.96208163409
1917,208546.812226502
1918,105424.94518629047
1919,130768.59721598352
1920,76822.60968815176
1921,336399.3018597797
1922,325617.61380791996
1923,187719.25229090668
1924,262836.90859285294
1925,213218.8002788053
1926,332935.06941312674
1927,120880.28136526365
1928,196342.0831252334
1929,145908.0621480512
1930,79796.03335266054
1931,82697.25966829226
1932,76319.89546970725
1933,150418.68024839438
1934,156656.66240221082
1935,149398.07909282227
1936,157073.50744812848
1937,178716.05739438802
1938,134835.30816191778
1939,209935.66739540934
1940,147255.75916008675
1941,162154.14389230846
1942,157524.22518425557
1943,163447.9445265993
1944,335470.36836632364
1945,353115.6176234339
1946,107417.2783426798
1947,261746.58389868765
1948,155812.18376926158
1949,190031.58951559066
1950,131483.65295501892
1951,235619.12129498168
1952,162403.3567520428
1953,223095.95080593153
1954,108280.95442596666
1955,110462.86200412446
1956,334145.51465949306
1957,80982.0311960479
1958,286052.7217530798
1959,71118.36199267638
1960,115601.60640222752
1961,157077.60045683058
1962,126117.59584259737
1963,85287.31115123253
1964,106524.42752346092
1965,121562.40876406498
1966,87474.87632287083
1967,276481.18222635536
1968,347946.7215008293
1969,406362.2247320942
1970,395172.0381754724
1971,486340.1966715782
1972,394086.436333391
1973,276602.841705296
1974,330353.1035976044
1975,405851.6822645066
1976,329707.69890088454
1977,374293.5131481442
1978,391902.6777848094
1979,404288.9041636788
1980,210332.4793875607
1981,398269.5614999198
1982,237599.3815703781
1983,214012.27617508097
1984,136054.6470679973
1985,288906.89505165856
1986,235513.68820869524
1987,157764.8314669649
1988,174154.44058107445
1989,168252.80030499137
1990,208861.0889843432
1991,233524.00476878625
1992,238269.30315292097
1993,169641.1330312731
1994,227514.51789938548
1995,156226.95289746363
1996,266313.5615817942
1997,338725.7614367413
1998,347395.0262707271
1999,309784.31499628787
2000,341163.55151021254
2001,310317.54412264033
2002,281785.8021019409
2003,265057.95866277436
2004,311094.8522389653
2005,232357.71790660569
2006,248843.7598729818
2007,338804.0611640437
2008,223642.5784483249
2009,143897.4333364824
2010,216644.0485834469
2011,5396.5340658696405
2012,159478.58781981943
2013,172735.89049372662
2014,182626.6677721005
2015,211523.2997919478
2016,176753.2657391262
2017,164227.9245187171
2018,148131.96271812523
2019,132727.30534848166
2020,103188.08890088635
2021,129289.271698224
2022,198899.54928169615
2023,192848.62089285563
2024,339879.41783520434
2025,332486.0013178527
2026,241425.91968446568
2027,183000.26007272524
2028,132669.1912435346
2029,131165.03113574587
2030,385679.04766079196
2031,340581.43104053685
2032,355573.7976682072
2033,359246.2941901718
2034,196681.99743571316
2035,285110.4129377718
2036,232900.72754565027
2037,239231.81764034863
2038,369554.6525389667
2039,185036.92239561077
2040,298089.7667288755
2041,177704.90957663214
2042,238484.8375802026
2043,196511.08589225842
2044,190219.5696993144
2045,155644.85013684048
2046,70867.37114680713
2047,125772.19350337783
2048,137885.1663684771
2049,125958.95767735865
2050,108138.19633026069
2051,135346.82555832906
2052,136597.01472633076
2053,101554.65563362582
2054,174220.92084399788
2055,70761.13775855207
2056,165276.90985467267
2057,112577.43483768933
2058,170560.3009543753
2059,137350.45121044735
2060,160395.81162547893
2061,136406.9710064699
2062,128653.91548841425
2063,104199.86745169711
2064,156487.80897940512
2065,157123.3128831287
2066,101544.10847392974
2067,137323.1399650054
2068,77808.05344202612
2069,140438.6399598685
2070,187140.42075959832
2071,82419.25517171899
2072,99356.97282171842
2073,137767.01841498638
2074,180623.77532684914
2075,90190.34661449974
2076,148340.25524796758
2077,97245.20622727778
2078,214445.44807737262
2079,94451.92116683519
2080,165647.75349351214
2081,141486.88424108803
2082,147158.4846181614
2083,143766.6970624109
2084,177795.34180158778
2085,59879.18319695116
2086,99946.28407383121
2087,122246.2695959694
2088,128868.26252003675
2089,140721.96921615052
2090,123378.98079232745
2091,81063.6122937805
2092,143326.26665068752
2093,118772.91269208181
2094,84806.21099500744
2095,137772.44715113458
2096,208800.9718763944
2097,121375.6770022273
2098,127268.15314496904
2099,187715.65608988318
2100,152926.81782884587
2101,130788.22779542296
2102,159059.15632065968
2103,155020.50252090645
2104,192574.34037050186
2105,84461.89104530285
2106,171028.87250867015
2107,84482.65736946437
2108,105632.48009578715
2109,134820.02483700967
2110,179636.63239764803
2111,139585.23826959054
2112,142143.4224153256
2113,159001.67879269645
2114,212674.9593070432
2115,125796.89595857197
2116,185230.45917389548
2117,109051.7270655736
2118,136606.86763044167
2119,213269.70727733965
2120,267419.84293885814
2121,203971.78076338524
2122,155367.69079328224
2123,182653.56924422467
2124,166216.44466581038
2125,132457.46322510886
2126,45703.671286941615
2127,92285.59237163988
2128,144577.08717555302
2129,80159.83313792714
2130,153968.07133084355
2131,177863.9655038463
2132,155487.91921761897
2133,101637.41789379284
2134,134741.06870114352
2135,90329.53247155291
2136,140107.2826708203
2137,111232.8797721169
2138,112745.07096692141
2139,166954.6639376316
2140,125636.36065396517
2141,195876.9904970968
2142,97279.63680678555
2143,105523.84914073518
2144,154116.12619590334
2145,90703.08039716097
2146,146835.5175102137
2147,116440.13480853634
2148,120506.79063796294
2149,139622.92763008346
2150,186038.38513095066
2151,132236.44468003168
2152,55035.75157342619
2153,170697.08971366202
2154,54877.16903628692
2155,109136.58083809422
2156,299994.40405914845
2157,252965.34919243347
2158,256533.04511417664
2159,262046.1532038467
2160,153328.78437296624
2161,246528.07026061148
2162,294174.1265823787
2163,402608.71286490146
2164,311958.2408460722
2165,117415.34060603967
2166,86940.36245932328
2167,223230.9144574295
2168,206166.04599243484
2169,178831.2382785888
2170,163917.51271543337
2171,113940.12043486162
2172,135321.90005518505
2173,147296.11062726367
2174,223813.72606312187
2175,316407.2626149404
2176,301785.61384486075
2177,204534.4106696448
2178,232697.69151050385
2179,107916.35137363656
2180,143475.0141936769
2181,129743.4276269844
2182,188166.13367226435
2183,163985.1174183517
2184,152282.42864652723
2185,84909.63236400309
2186,184226.48155482896
2187,172684.47276569635
2188,116904.98621714445
2189,277250.35598946403
2190,185855.47824891977
2191,94979.9410873301
2192,93230.95023949548
2193,38457.51241633634
2194,186627.95415928878
2195,147760.75368134578
2196,129341.7349849081
2197,151222.34512724652
2198,119763.10135578933
2199,194851.46924254147
2200,165117.89921092932
2201,56887.76452526642
2202,104599.22253585108
2203,109329.61469631399
2204,133624.5233268299
2205,151953.13168574392
2206,122195.47810171713
2207,155871.3269371712
2208,91120.99221605844
2209,128709.43454038414
2210,117226.73238720559
2211,224376.67553441046
2212,126732.95444622128
2213,141419.4724515353
2214,91635.38982260846
2215,147880.16070898008
2216,73868.08006261771
2217,86504.40859427296
2218,77647.49338909156
2219,116186.46192625073
2220,35740.793007569104
2221,288432.92065810313
2222,240916.62332118794
2223,285385.0724561188
2224,220676.7849462916
2225,118022.38702078593
2226,196526.97176828107
2227,247189.67729717324
2228,237210.83702502912
2229,259188.92266983286
2230,95150.43442501982
2231,217294.03092464118
2232,132070.8512011342
2233,132214.03191217035
2234,317731.8092056885
2235,229356.23067177896
2236,253870.04731085207
2237,409844.0484230194
2238,175607.69569406478
2239,43425.000979659446
2240,154269.13180442702
2241,226434.04861967353
2242,100815.98853774113
2243,142267.16710329574
2244,98222.05761709197
2245,100163.27077818266
2246,123292.6230894915
2247,106959.06169116472
2248,131021.85235764355
2249,105706.50014370434
2250,147874.0271362434
2251,123782.13571311212
2252,135520.34204636203
2253,65880.29950410202
2254,173324.14517383336
2255,174336.24468387483
2256,104765.70662545589
2257,215669.7594689072
2258,121318.01504114621
2259,163776.49606819474
2260,83819.0549073905
2261,183005.59578764468
2262,114245.52085534621
2263,366618.2445877677
2264,548618.423393295
2265,108752.95213166451
2266,294621.2647307535
2267,278869.19600533444
2268,388443.8872695319
2269,92270.31159895715
2270,165225.187494142
2271,152759.7963962595
2272,238382.0932005214
2273,124133.50588038948
2274,161298.5559455488
2275,172761.21625215653
2276,138223.25433912285
2277,206381.6504200814
2278,150802.20620557969
2279,89866.3048125176
2280,173738.79712637566
2281,222653.79748526803
2282,232877.44563838272
2283,110617.70171060933
2284,58772.67648563136
2285,82869.66452309352
2286,186388.8811071823
2287,356342.8216155691
2288,256646.09668775642
2289,359089.7822017143
2290,446850.1435011557
2291,322202.0288886722
2292,457482.8941864695
2293,421863.6479006154
2294,399655.99928035995
2295,497427.87899447366
2296,282939.54033016466
2297,364478.4620404863
2298,358339.7597097659
2299,381885.678609354
2300,350257.1056881935
2301,330646.81726207613
2302,267719.18527596147
2303,250400.59114938672
2304,248934.58874756255
2305,203003.1083077622
2306,189004.0879360425
2307,236888.36221473935
2308,205604.23776724917
2309,326018.72609445296
2310,243265.61961281352
2311,191244.60744416644
2312,177035.19593105718
2313,168123.5625834333
2314,135004.8339878635
2315,163411.88967395248
2316,168668.34073927323
2317,183938.30506681616
2318,184885.7946931175
2319,143464.23186361208
2320,139935.67333535856
2321,285979.3927201272
2322,175167.35775061045
2323,169728.86629420635
2324,190398.73019251693
2325,220185.3040332115
2326,193844.28689589654
2327,176701.73359114892
2328,202927.78460344666
2329,178748.25670887635
2330,180121.55244281364
2331,418028.3114836122
2332,413217.0373481596
2333,333788.8510689943
2334,253472.82918558433
2335,299853.77384063805
2336,318746.21850165626
2337,165527.9479246426
2338,276342.98492048826
2339,227239.84494871576
2340,430589.85953822365
2341,287346.0646802807
2342,245792.13134147535
2343,227614.67656584055
2344,208281.83589315397
2345,208985.86949008814
2346,242656.43352911784
2347,219092.0587973764
2348,302459.11203007813
2349,188753.03897746716
2350,437993.1810990468
2351,318519.0668830262
2352,354910.79159292165
2353,293120.5296598371
2354,9289.591442331051
2355,4530.044731375167
2356,97003.72306181493
2357,199137.0825294691
2358,194318.7553180723
2359,91123.40329252258
2360,99890.52210404303
2361,118699.28325904872
2362,221120.69375984024
2363,125716.53160247685
2364,150432.37672491683
2365,320044.13473529735
2366,261288.1137076132
2367,291364.09032371355
2368,261466.92428037868
2369,298992.9189044414
2370,186397.90289320942
2371,172810.65187763947
2372,193239.4115141242
2373,302900.2660444732
2374,336886.068038418
2375,211561.28291048098
2376,198635.33241047067
2377,282440.11103121814
2378,90269.18737027857
2379,157914.2114878871
2380,114531.5068180577
2381,205027.16522295043
2382,233921.27254745582
2383,180020.05328213295
2384,219531.7968205678
2385,194193.47178030683
2386,106090.51848605451
2387,120258.82724914582
2388,84232.59608817963
2389,108307.41322263486
2390,133197.80320247452
2391,108612.65036136618
2392,169660.70154310868
2393,168148.6804970259
2394,100751.10606229822
2395,230754.71556806169
2396,163313.07965062326
2397,250550.54507548013
2398,125130.81456184149
2399,62147.23345128898
2400,121137.6830667384
2401,136378.3417545121
2402,151708.7238720327
2403,98392.02376149634
2404,153320.37532189273
2405,170254.8905575442
2406,107221.10246389393
2407,99303.21721117884
2408,144147.4648826765
2409,137595.9832888943
2410,182512.22055071904
2411,111252.51972834671
2412,87372.97512233748
2413,140376.46880977708
2414,141129.25825934223
2415,94077.0550927556
2416,139483.62411015818
2417,201972.77729196142
2418,190385.45603826625
2419,68637.00968409689
2420,196951.0081871251
2421,138134.7348144481
2422,98972.09098296337
2423,83456.83563635008
2424,107860.03651486053
2425,111474.40258328633
2426,159355.78454132332
2427,77343.70124292366
2428,198128.48176900228
2429,178542.9245400571
2430,104199.78855550852
2431,105862.41372117405
2432,133047.13729533192
2433,212497.54143621377
2434,145559.16311231145
2435,212267.04581012082
2436,131738.41541889455
2437,153311.99672171668
2438,148575.63289663114
2439,175083.08296523034
2440,172199.38629373652
2441,142556.50229954923
2442,169366.2334788927
2443,131872.1329488662
2444,124996.48087565617
2445,176637.29099161312
2446,166761.49613150698
2447,40973.57455001928
2448,232760.54003609196
2449,169241.0869265396
2450,110349.7418579016
2451,116248.9203381803
2452,125270.61054588515
2453,157117.54612978548
2454,80414.11090103333
2455,202060.92860800182
2456,161609.08209081716
2457,150877.8132893431
2458,141369.36465481704
2459,204535.82750809655
2460,125774.79074147169
2461,205757.74569035968
2462,147755.63111244584
2463,154543.4121223321
2464,94498.03056780265
2465,111040.25070306835
2466,110885.10829730351
2467,73705.77407549108
2468,189710.33527843357
2469,195251.13660333253
2470,223598.20440712146
2471,171844.4168585337
2472,135101.52860739606
2473,135918.23371322724
2474,115420.89444863982
2475,133206.5572719718
2476,121128.30269058283
2477,103324.80754685307
2478,125296.22313391053
2479,149683.48417916038
2480,196842.05047846446
2481,112634.34270391044
2482,85449.09141816323
2483,128188.65517704863
2484,139717.7594692433
2485,164644.03434091527
2486,214170.2223908155
2487,177782.6806214574
2488,116123.15856943458
2489,103591.87214866023
2490,193317.59369135986
2491,111529.79147939473
2492,197999.3365009366
2493,107738.91917046237
2494,116490.85413981914
2495,143575.59892312513
2496,195501.19212941697
2497,72043.79646205505
2498,178720.29467296647
2499,144646.17291165062
2500,93330.06470370671
2501,121872.80455961938
2502,130689.81159300661
2503,143426.61292773322
2504,98250.39531176003
2505,195808.41516512155
2506,265569.9695289976
2507,322463.2128823066
2508,272667.7910366865
2509,247341.9588982156
2510,209480.17453599392
2511,117848.32281502198
2512,180315.3284490746
2513,237847.8310777356
2514,218712.7010250325
2515,104272.76240398888
2516,126151.28811325323
2517,80609.39354421788
2518,110475.14273580322
2519,234564.1518830469
2520,190568.10698728383
2521,151297.83353561105
2522,237119.93346905388
2523,134145.61129159847
2524,86377.289649305
2525,118531.4781759439
2526,101002.53570881589
2527,107032.65901333412
2528,174209.40419898453
2529,25419.620552703804
2530,123128.43383203102
2531,224408.15603885375
2532,193817.7246822262
2533,196058.74598365318
2534,195794.55660731078
2535,296271.6943633556
2536,239048.207787204
2537,246980.17388267867
2538,160010.98368378723
2539,161484.78937558053
2540,145140.74448696373
2541,133412.3225629158
2542,142466.85150013232
2543,123819.08187902898
2544,152421.09707955955
2545,203533.23244213295
2546,97261.20481114268
2547,115236.13359008972
2548,75143.12021006474
2549,75392.5086232596
2550,578111.6870036282
2551,115320.62480821155
2552,101178.90219698958
2553,99839.1113749275
2554,135869.44388584548
2555,259589.51582358303
2556,192547.46924303513
2557,140589.1634596525
2558,82724.3624156872
2559,139606.49509490587
2560,138871.38287645037
2561,156291.1644142719
2562,117176.46070439585
2563,183670.37061399227
2564,115888.14583885852
2565,144702.71453862876
2566,183043.6322316316
2567,89978.91156780276
2568,196946.30325183444
2569,194883.27506739067
2570,111066.214240132
2571,119738.93770245004
2572,63807.05454278213
2573,127453.37328698403
2574,10038.12415807241
2575,120951.76834242142
2576,109246.67038856268
2577,57993.87048895142
2578,180926.7828062814
2579,206542.74921275495
2580,89426.80668956357
2581,87816.73738545529
2582,127959.82077640378
2583,229045.0094624647
2584,60756.127699083685
2585,217364.81077723438
2586,203696.3282541319
2587,193802.8391972291
2588,109552.45295406948
2589,144749.3424967116
2590,271338.20398162835
2591,193343.6922816717
2592,173747.16779695562
2593,334110.5729792889
2594,129551.20691641218
2595,208565.63802220928
2596,317447.6791963516
2597,231758.73456331325
2598,330994.10655897
2599,364113.35515688924
2600,110864.84284552473
2601,117758.48318719794
2602,121528.96161690098
2603,79615.05107602714
2604,98961.18109947235
2605,58282.09595102601
2606,104784.44029217515
2607,285656.96383181185
2608,176934.8668391289
2609,177291.7782132386
2610,130546.67838813893
2611,106856.20927423771
2612,149657.38006163447
2613,99855.20819493996
2614,165653.92945600522
2615,90008.0065447687
2616,159531.0665859781
2617,134279.3782252437
2618,143376.5484445949
2619,153559.50015262078
2620,180382.05495017528
2621,134611.41474042094
2622,151135.93798695435
2623,206804.80548530613
2624,356583.80287465604
2625,297708.3791678759
2626,199482.28752204252
2627,110026.52766399567
2628,369848.8044431097
2629,430798.5435619425
2630,316910.1992523489
2631,447140.3398844612
2632,403711.9108621132
2633,271658.6024410822
2634,413549.99103836453
2635,152492.56873758126
2636,154676.91077619634
2637,95144.11191478699
2638,329917.4877252959
2639,137215.74234952015
2640,117589.51902953062
2641,163961.08356199536
2642,224692.452021343
2643,86552.41709083466
2644,106262.26033677043
2645,120980.92318255715
2646,107058.32082156079
2647,97884.71518898483
2648,137289.15486645207
2649,185820.486636957
2650,127841.9943611483
2651,124342.66370322673
2652,341961.85272050585
2653,281821.63329554856
2654,237825.19198464716
2655,432537.1808481309
2656,376946.966139847
2657,357974.8623151995
2658,354055.19918906
2659,310309.6555852627
2660,397240.2762837673
2661,365725.8106808069
2662,400488.5276795398
2663,330103.8099222681
2664,304626.55108826765
2665,345560.51038905646
2666,301681.90572936373
2667,168553.75103100913
2668,177473.62295862156
2669,182082.67864025955
2670,319186.6807549375
2671,185544.60471185454
2672,236125.29320677562
2673,231816.12722562772
2674,218724.02078872093
2675,188403.72473658258
2676,206447.52239362267
2677,191294.3794924752
2678,278628.2780816635
2679,290731.6880943557
2680,292680.4376671038
2681,423341.7130397569
2682,304110.2278338388
2683,476593.2856549952
2684,340559.96061696386
2685,315426.86605534196
2686,239504.17224537372
2687,304373.64415140945
2688,230549.12235257306
2689,218013.5373714465
2690,482349.7518254408
2691,194907.355885289
2692,6818.088587093955
2693,255138.59965287225
2694,7509.104204461826
2695,206656.30051093063
2696,196051.5854246588
2697,180230.05845480438
2698,206856.90986478826
2699,152135.43756413623
2700,131070.53222461067
2701,169316.09321483114
2702,65931.13378196476
2703,113414.05418327126
2704,138287.45852207058
2705,119176.40632784658
2706,113661.20028776569
2707,89938.90676059037
2708,138250.80675902846
2709,133924.2454254633
2710,116071.30141696277
2711,331539.80612014333
2712,355388.6708726013
2713,203371.09404502908
2714,152042.16417301144
2715,180809.3683162124
2716,213101.54488632552
2717,261282.0604332406
2718,276969.2218071015
2719,176981.25713308976
2720,181535.6738317532
2721,142759.11720520744
2722,165612.1990724318
2723,129875.19687384662
2724,119178.45271890811
2725,109161.00337694945
2726,139470.70223400183
2727,148204.44290153286
2728,190535.25296252617
2729,140365.50727709266
2730,134220.9449719767
2731,169356.58966670354
2732,162055.49051637182
2733,148466.78141763213
2734,156088.70698816588
